TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK
1610612766,Charlotte,Hornets,2014-15,82,33,49,0.402,11,4,0,0,15,5,N/A,35.5,84.5,0.42,6.1,19.1,0.318,17.0,22.8,0.748,10.0,34.1,44.1,20.2,18.2,6.1,11.9,5.5,94.2,28
1610612766,Charlotte,Hornets,2015-16,82,48,34,0.585,6,3,3,4,15,5,N/A,37.0,84.4,0.439,10.6,29.4,0.362,18.7,23.7,0.79,9.0,35.0,43.9,21.7,18.1,7.3,12.5,5.3,103.4,11
1610612766,Charlotte,Hornets,2016-17,82,36,46,0.439,11,4,0,0,15,5,N/A,37.7,85.4,0.442,10.0,28.6,0.351,19.4,23.8,0.815,8.8,34.8,43.6,23.1,16.6,7.0,11.5,4.8,104.9,16
1610612766,Charlotte,Hornets,2017-18,82,36,46,0.439,10,3,0,0,15,5,N/A,39.0,86.7,0.45,10.0,27.2,0.369,20.2,27.0,0.747,10.1,35.4,45.5,21.6,17.2,6.8,12.7,4.5,108.2,10
1610612766,Charlotte,Hornets,2018-19,74,35,39,0.473,10,3,0,0,15,5,N/A,40.3,90.1,0.447,11.9,33.9,0.352,18.3,23.1,0.793,10.2,34.2,44.4,23.2,19.4,7.1,12.5,5.1,110.9,20
