TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK
1610612757,Portland,Trail Blazers,2014-15,82,51,31,0.622,4,1,1,4,15,5,N/A,38.7,86.0,0.45,9.8,27.2,0.362,15.5,19.4,0.801,10.7,35.1,45.9,21.9,18.2,6.4,13.6,4.5,102.8,9
1610612757,Portland,Trail Blazers,2015-16,82,44,38,0.537,5,2,5,6,15,5,N/A,38.6,85.9,0.45,10.5,28.5,0.37,17.4,23.0,0.754,11.6,33.9,45.5,21.3,21.7,6.9,14.6,4.6,105.1,6
1610612757,Portland,Trail Blazers,2016-17,82,41,41,0.5,8,3,0,4,15,5,N/A,39.5,86.1,0.459,10.4,27.7,0.375,18.5,23.7,0.78,10.1,33.5,43.7,21.1,21.2,7.0,13.7,5.0,107.9,8
1610612757,Portland,Trail Blazers,2017-18,82,49,33,0.598,3,1,0,4,15,5,N/A,39.3,87.0,0.452,10.3,28.1,0.366,16.7,20.9,0.8,10.2,35.3,45.5,19.5,19.5,7.0,13.5,5.2,105.6,16
1610612757,Portland,Trail Blazers,2018-19,74,47,27,0.635,3,2,0,0,15,5,N/A,42.1,90.4,0.466,11.1,30.9,0.359,19.3,23.6,0.816,11.6,36.1,47.7,23.1,20.8,6.7,13.8,5.0,114.6,6
