PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628984,2018-19,00,1610612766,CHA,23.0,31,3,403.0,48,130,0.369,23,75,0.307,16,22,0.727,3,34,37,68,17,2,21,31,135
