PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
202703,2014-15,00,1610612741,CHI,24.0,82,3,1654.0,253,624,0.405,99,313,0.316,228,284,0.803,63,341,404,97,54,54,89,172,833
202703,2015-16,00,1610612741,CHI,25.0,66,38,1646.0,248,609,0.407,135,346,0.39,146,181,0.807,58,304,362,100,58,46,102,151,777
202703,2016-17,00,1610612741,CHI,26.0,70,15,1679.0,258,625,0.413,129,377,0.342,99,128,0.773,61,323,384,75,53,55,80,128,744
202703,2017-18,00,1610612741,CHI,27.0,25,3,622.0,143,302,0.474,69,161,0.429,65,79,0.823,18,141,159,39,15,13,31,45,420
202703,2017-18,00,1610612740,NOP,27.0,30,11,872.0,163,382,0.427,66,197,0.335,47,58,0.81,41,205,246,41,29,26,31,63,439
202703,2017-18,00,0,TOT,27.0,55,14,1494.0,306,684,0.447,135,358,0.377,112,137,0.818,59,346,405,80,44,39,62,108,859
202703,2018-19,00,1610612740,NOP,28.0,32,22,925.0,182,407,0.447,85,231,0.368,85,101,0.842,46,218,264,35,21,25,37,86,534
