PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1629011,2018-19,00,1610612752,NYK,20.0,42,12,750.0,112,161,0.696,0,0,0.0,34,66,0.515,99,98,197,23,30,89,20,126,258
