PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628371,2017-18,00,1610612753,ORL,20.0,27,10,535.0,55,145,0.379,16,46,0.348,19,25,0.76,16,83,99,18,33,30,27,48,145
1628371,2018-19,00,1610612753,ORL,21.0,53,42,1379.0,174,410,0.424,47,164,0.287,87,101,0.861,65,218,283,54,44,71,56,105,482
