PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1626168,2015-16,00,1610612762,UTA,20.0,80,33,1382.0,191,436,0.438,49,128,0.383,57,82,0.695,59,240,299,59,26,18,65,114,488
1626168,2016-17,00,1610612762,UTA,21.0,71,4,1158.0,159,439,0.362,65,204,0.319,57,79,0.722,48,187,235,69,26,20,64,97,440
1626168,2017-18,00,1610612743,DEN,22.0,73,2,1391.0,270,550,0.491,83,218,0.381,101,143,0.706,55,292,347,91,30,34,61,111,724
1626168,2018-19,00,1610612743,DEN,23.0,55,1,1024.0,193,456,0.423,46,181,0.254,75,108,0.694,41,182,223,77,28,23,61,85,507
