PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
203585,2016-17,00,1610612748,MIA,25.0,78,65,1966.0,190,460,0.413,73,220,0.332,44,71,0.62,94,162,256,124,46,18,56,140,497
203585,2017-18,00,1610612748,MIA,26.0,18,2,299.0,36,73,0.493,15,35,0.429,4,8,0.5,11,22,33,17,8,3,4,21,91
203585,2018-19,00,1610612748,MIA,27.0,52,44,1313.0,162,401,0.404,67,192,0.349,40,53,0.755,45,152,197,102,30,8,59,103,431
